frame,left_opening,right_opening
1151,36.00,38.70
1152,36.00,38.00
1153,36.00,38.30
1154,35.00,38.60
1155,36.00,39.00
1156,36.00,38.00
1157,37.00,38.00
1158,36.00,38.00
1159,35.00,38.00
1160,36.00,39.00
1161,36.00,39.00
1162,35.00,39.00
1163,36.00,38.00
1164,36.00,39.00
1165,36.00,38.00
1166,36.00,38.00
1167,37.00,38.00
1168,35.05,38.00
1169,37.00,38.00
1170,37.00,37.00
1171,36.00,38.00
1172,36.00,38.00
1173,36.00,39.00
1174,35.00,38.00
1175,37.00,37.00
1176,35.00,38.00
1177,35.00,38.00
1178,35.00,41.95
1179,36.00,40.00
1180,34.00,38.00
1181,34.00,38.00
1182,35.00,38.00
1183,35.00,38.00
1184,35.00,38.00
1185,34.00,38.00
1186,36.00,37.30
1187,35.00,38.00
1188,36.00,38.00
1189,35.00,38.20
1190,34.70,39.00
1191,35.00,38.00
1192,35.00,39.00
1193,34.00,38.00
1194,34.00,38.60
1195,35.00,39.00
1196,34.00,37.80
1197,34.00,37.00
1198,34.00,37.00
1199,34.00,37.40
1200,35.00,37.00
1201,35.00,38.00
1202,36.00,37.00
1203,35.00,37.00
1204,35.00,38.00
1205,35.00,37.00
1206,34.00,37.00
1207,35.00,38.00
1208,35.00,38.00
1209,35.00,39.00
1210,34.00,38.00
1211,35.00,38.00
1212,35.00,38.00
1213,34.00,38.00
1214,35.00,38.00
1215,35.00,38.00
1216,35.00,37.00
1217,35.00,37.00
1218,35.00,38.00
1219,35.00,38.00
1220,34.00,38.00
1221,34.00,38.00
1222,34.00,37.00
1223,34.00,39.00
1224,34.00,38.00
1225,35.00,38.00
1226,35.00,38.00
1227,35.00,37.00
1228,33.00,38.00
1229,33.00,38.00
1230,35.00,38.00
1231,34.00,38.00
1232,35.00,37.00
1233,34.00,38.00
1234,34.00,38.00
1235,34.00,38.00
1236,34.00,41.00
1237,35.00,38.00
1238,34.00,39.00
1239,35.00,38.00
1240,35.00,39.00
1241,34.00,37.00
1242,35.00,37.00
1243,34.00,37.00
1244,34.00,37.00
1245,35.00,37.00
1246,35.00,37.00
1247,35.00,37.00
1248,35.00,38.80
1249,34.00,39.00
1250,34.00,38.00
